id,latitude,longitude
86352000,43.63790793,-91.27690078
105499982,43.63675029,-91.27676072
54166091,40.79695533,-91.27674054
92266995,41.45606613,-91.27352905
91590260,43.6033039,-91.27200829
95909080,44.81378667,-91.27142167
29815519,41.57730918,-91.26808355
57554643,41.74562,-91.26358
86636903,44.06298883,-91.228455
56578933,38.76860862,-91.22621034
56579507,38.76826022,-91.22619374
54008762,43.80965643,-91.2243617
42418094,38.04322773,-91.21453308
55734878,43.768202,-91.206575
30991433,43.83910333,-91.200645
52396395,38.02257978,-91.20039237
56596111,43.77621167,-91.20028667
37903742,43.09141477,-91.19993214
7342110,37.11378845,-91.19971991
89181033,43.77594619,-91.19650119
88593448,43.08942795,-91.18797302
7552756,43.0902055,-91.18747833
87453182,43.08929717,-91.18679167
30644161,43.08955283,-91.18630333
16078496,43.01931678,-91.18586087
54280330,43.094031,-91.185644
88691348,43.08879762,-91.1855042
16078501,43.01900534,-91.18519703
16078521,43.01897989,-91.18483173
16078379,43.01895441,-91.18480007
87613534,38.11618883,-91.18401519
54546818,43.09674717,-91.18173333
100175517,43.08869934,-91.17704773
54633187,43.00226342,-91.17700123
55196197,37.18646167,-91.17610833
98828250,43.7610487,-91.1753501
57597938,42.99623667,-91.17151667
7756054,42.99726333,-91.17092833
91713089,42.9955083,-91.1659498
91716140,42.9955083,-91.1659498
32295154,38.84683307,-91.15569576
55745894,39.40601208,-91.14629877
55499655,43.06230871,-91.145389
87231272,43.37423056,-91.13606389
86239929,43.37423611,-91.13601389
53044029,40.84995147,-91.13523382
29890429,43.37086597,-91.131397
54444649,42.98624001,-91.13016679
1846643,42.981262,-91.128609
61637608,42.99217,-91.12605283
55231719,42.61738333,-91.11155833
30541675,38.20793897,-91.10556621
65365825,42.2088214,-91.10433586
62961188,42.62803586,-91.10013217
33170518,38.77771773,-91.10000267
56581789,38.21454667,-91.0953055
86921885,36.35221167,-91.09005833
66335125,38.22773097,-91.08413897
53691374,38.24384561,-91.08311916
57129906,38.22722056,-91.08258185
337310,38.128687,-91.082121
54202309,40.89126167,-91.07465283
54793080,38.24223206,-91.07072269
29809169,43.349313,-91.07050397
89551230,38.77183686,-91.06745425
52801160,37.86113024,-91.06187076
59838811,38.6284326,-91.05764497
60130916,38.6284326,-91.05764497
62816430,38.76526333,-91.057
86158676,42.77470538,-91.05387923
17115231,37.07788565,-91.05329494
53778082,38.4392593,-91.05244326
57261675,38.43920443,-91.05241126
55908786,38.43932636,-91.05229755
55928880,38.43935466,-91.05210576
58518909,38.43717418,-91.05095036
54190732,38.43778831,-91.04951381
55207990,44.06129398,-91.04859034
58099546,42.2051496,-91.0446728
42925984,38.66117424,-91.03307825
86648721,43.58498874,-91.03279893
58823257,39.12977695,-91.02880259
28694721,43.422445,-91.02610833
52866128,43.42120833,-91.00925555
52746229,38.60680333,-91.00524167
51864772,38.59892833,-90.99591167
86753773,38.66572783,-90.99280022
55357225,38.9710712,-90.98630896
19197827,41.26029721,-90.98464705
29307990,41.26042404,-90.98442162
53424517,43.593445,-90.98429167
52798220,38.96927736,-90.98138465
88278319,43.51700667,-90.97795743
91167418,39.0388581,-90.97238554
28842270,37.77724476,-90.96794151
29678996,43.09676,-90.96022297
58375276,38.73326042,-90.95725129
33593253,39.05455385,-90.95018981
54648936,41.47741909,-90.94384689
32409940,39.06852108,-90.94318254
52923378,39.01525592,-90.94259321
31094507,39.02432933,-90.9420908
55171530,38.50212426,-90.94106716
29874364,39.00981517,-90.93888616
33596919,39.00989926,-90.93868137
54443865,42.70017152,-90.93837485
87619096,38.8700418,-90.9361406
87619522,38.8700418,-90.9361406
91167497,39.060015,-90.93508244
35006080,39.01515761,-90.93348619
7474818,43.040779,-90.932674
87793983,39.04887783,-90.93205333
87595773,39.03761383,-90.92772833
7899282,43.04172407,-90.92755217
7872188,43.03457852,-90.92108416
52710557,39.02333453,-90.92014035
7475086,43.034094,-90.918949
57498386,39.03337217,-90.91747167
29377975,39.0306412,-90.91744624
89520239,38.85963821,-90.91577911
52704794,37.70665333,-90.91359667
94458863,39.01045312,-90.9126191
30067056,39.05561418,-90.90615133
54771175,38.85194043,-90.8998426
61594187,42.28916491,-90.89394037
89791929,41.46669395,-90.88995058
103760585,38.72023833,-90.888625
89691236,41.4697814,-90.8858103
99147355,41.46959667,-90.88411667
30631284,41.45773197,-90.87542925
86421394,41.4500041,-90.8715352
52852193,41.46702475,-90.8694848
53150919,41.46760019,-90.86713794
52898671,44.24821683,-90.8667586
109802424,41.42376333,-90.86573
45028731,44.26683182,-90.85979137
53456526,43.73914667,-90.85793333
51958731,38.4702005,-90.8578328
65365928,42.04643993,-90.85510097
52521878,38.43683105,-90.85110046
60870708,42.04770945,-90.85073233
29638276,38.46573553,-90.84808811
61611361,42.13344894,-90.84775072
91343187,39.70757072,-90.84763069
63999889,38.79725644,-90.845819
29392480,38.80016334,-90.84581324
63999262,38.79891668,-90.84517267
30042135,38.79917419,-90.84469476
29391289,38.79930696,-90.84292542
88721906,41.50009409,-90.84062006
52853461,38.58188434,-90.83962237
56747009,38.58231667,-90.83944446
57551482,38.79568371,-90.83657144
87648881,38.57990554,-90.83502039
55719833,38.58011456,-90.83497225
52527558,41.43663333,-90.833795
29637318,38.47553982,-90.82846398
7556435,38.46677486,-90.825997
55918209,38.47637199,-90.82590354
7262167,38.47626917,-90.82587579
7556261,38.46725292,-90.82582324
53168252,38.47549381,-90.82552928
6932855,38.48032333,-90.82487375
89381055,41.43886944,-90.824725
17257281,38.4820731,-90.8246066
107463855,38.476945,-90.824495
70570896,38.58220903,-90.82443092
54769913,38.47678833,-90.82437833
100439488,41.42079167,-90.824295
55702873,38.58403065,-90.82424969
52932186,38.47600698,-90.82413747
29624768,38.4801107,-90.82410397
87224521,38.47607833,-90.82399667
52602797,38.47665218,-90.8235587
60315086,38.46371167,-90.82278333
56672769,38.47515706,-90.82259321
31732649,38.4760139,-90.8224191
17006226,38.47632212,-90.82027852
86641210,38.46657604,-90.81987955
87572430,38.46655072,-90.81984321
55932086,38.46655278,-90.81984167
53986358,38.19770162,-90.81864959
32303232,38.47823011,-90.81801685
107454979,38.46173,-90.81761167
34274782,38.46269167,-90.81750556
15694726,38.47514792,-90.81625521
31952794,38.71859923,-90.81420589
87611344,36.99818833,-90.81238667
56368301,42.63128197,-90.81098254
64382414,41.43999185,-90.81093698
30534440,38.42038333,-90.8098
17029926,38.47202662,-90.80887269
17249284,38.46664364,-90.80736302
61941586,38.474625,-90.80709444
53619968,38.47361014,-90.80044896
63995731,39.19251928,-90.80019071
54733127,38.47305532,-90.80017399
53368459,38.473492,-90.80014797
53367281,38.47367706,-90.80007797
57921394,38.47349488,-90.80001427
57921002,38.4735104,-90.79997483
53368759,38.47378,-90.79975
86347812,38.53898131,-90.79868305
29931034,43.17775723,-90.79344792
15182768,40.4220603,-90.7873088
95546289,38.6328035,-90.7842835
89351523,43.33464296,-90.78052174
88945662,38.5701648,-90.7789296
44113915,38.50037701,-90.77728906
29816187,42.55629667,-90.77686333
55515966,40.15504167,-90.77666333
85612772,38.63940811,-90.77540588
7367632,42.11913333,-90.77400833
65365894,42.11852059,-90.77346593
54401319,43.4311307,-90.7722772
50554527,43.42803587,-90.7720034
54397140,43.42747902,-90.77184252
33683802,43.4297356,-90.77119597
29206916,43.57448675,-90.77009548
54782964,42.42161557,-90.7631541
55340924,42.42178667,-90.76291667
15060651,38.73730087,-90.76257324
43776493,42.72285863,-90.76238836
88058356,38.6698915,-90.758308
86350136,38.66235,-90.75746167
52860955,38.72310982,-90.75483732
87581668,38.66788997,-90.75370597
15435884,40.43511386,-90.75313264
54754566,40.43622099,-90.75108385
7004086,40.43955375,-90.75063335
87068826,42.56102496,-90.74949974
88205226,40.47232,-90.74328833
373497,38.716458,-90.73945
85756158,38.70620833,-90.73814167
86077454,38.70613833,-90.738115
53003181,38.70635502,-90.7376333
89703439,38.73600417,-90.73295857
86479235,38.7137984,-90.7326554
86458941,38.71385533,-90.73258459
89567415,38.57538674,-90.72404579
28749547,38.69008667,-90.72297
91693816,41.30791333,-90.72087167
58096774,38.69471944,-90.71641389
33972353,38.67811849,-90.71518764
31191079,36.71862833,-90.71479667
32080267,42.56082169,-90.71466655
62340219,42.07781117,-90.71418
55516004,40.14263617,-90.71415
7880434,38.61635833,-90.71130333
29731167,38.09443333,-90.71102167
89104174,38.61473,-90.70997
14251821,38.41549414,-90.70398992
56792935,38.41236571,-90.70285041
15973022,38.4130406,-90.7026824
56019060,34.71274787,-90.69989931
103708727,38.39149906,-90.69846503
94434121,38.62901,-90.69773
29758429,38.62263,-90.69769167
55741145,38.62894167,-90.69690278
87475766,38.62408261,-90.69665794
55095022,38.63075333,-90.69052167
86210467,38.60873,-90.690155
102380615,43.12879812,-90.68917113
55063056,38.60772,-90.68843833
31443937,38.691295,-90.68282167
15958139,40.42589076,-90.68271459
29132050,43.187695,-90.68164667
86854271,38.43985235,-90.68157504
54416245,38.08387783,-90.677475
54750615,38.43792275,-90.67706874
88410985,38.57009913,-90.67643798
53044225,38.43604213,-90.67573814
55075636,38.43591944,-90.6757125
93049536,38.43641506,-90.67571249
53043877,38.4360349,-90.67565904
54750071,38.43621196,-90.67564714
54738993,38.4357409,-90.67562532
20503941,38.4357242,-90.6756253
96141437,38.4357242,-90.6756253
57133149,38.43611111,-90.67555556
54414604,38.57842,-90.67417833
55515085,38.53850807,-90.67412222
88400925,38.57034791,-90.67207976
28911618,40.46637832,-90.66982107
31208693,42.46818818,-90.66927686
55793200,38.56815361,-90.6688733
68016394,38.36537278,-90.66845445
15485869,43.57104444,-90.66574722
59497644,38.57194058,-90.66563307
55098013,38.56453307,-90.665446
16186435,38.56987381,-90.66516876
97828860,42.45957262,-90.66407753
52837887,42.612539,-90.65745075
16072038,38.56030655,-90.65593719
32418326,38.44237167,-90.655005
56685601,38.27494667,-90.65207
58896257,38.43623831,-90.6520668
32001306,38.55665228,-90.65167125
57922481,41.50837702,-90.65080257
14918023,38.41902974,-90.64967547
57495973,38.55857167,-90.64920833
31923396,42.46359253,-90.64740753
14427217,43.19096167,-90.64602
53013717,37.73186431,-90.64489491
97192923,38.51407901,-90.64360284
90434632,38.558691,-90.64358
86081084,38.75457441,-90.64190844
87839535,41.5129049,-90.64149454
54878922,41.51104743,-90.64080275
54878888,41.5111445,-90.64075869
50362732,43.37893222,-90.64003073
52847691,42.46135097,-90.63601311
87990354,43.6257515,-90.6359787
93923321,42.46261563,-90.6351994
85405659,38.6975569,-90.63190572
31317692,43.59592,-90.630295
54702468,43.59568723,-90.62746525
86628017,43.59568334,-90.62746525
28972069,38.53897095,-90.6257019
15574330,38.53916282,-90.62555493
29015932,38.53914167,-90.62545833
55102931,38.54332478,-90.62153522
54655734,38.54468518,-90.61160774
52991828,38.47140034,-90.6100889
87916149,38.470695,-90.60976333
45379523,38.76677833,-90.609725
56890303,38.56047238,-90.60851073
54837847,42.48371846,-90.60766736
52499717,38.46904125,-90.60747676
55561109,43.67886211,-90.60741486
15436876,40.15915303,-90.60496453
52435756,38.38554597,-90.604256
28900178,38.3855081,-90.60354965
29648107,38.38497155,-90.60343947
62350126,43.46798147,-90.6015686
83799933,34.58468,-90.59947
51696242,38.64242464,-90.59516047
88458912,38.62624446,-90.59154785
54086133,38.5126947,-90.5904016
29829820,38.37098328,-90.58950864
51416078,34.55267167,-90.58915833
50954320,34.55147503,-90.58906044
94462523,38.50072127,-90.58900486
92505300,38.507075,-90.58779167
15075088,38.50739167,-90.58776167
54412473,38.507225,-90.58740333
57888980,43.70944483,-90.58623097
87632173,38.70978329,-90.58433534
93425789,43.70766656,-90.58431758
88255014,43.70892769,-90.58376414
99554187,43.70861111,-90.58361111
29416297,38.515525,-90.58325333
7538180,43.70448667,-90.57759667
57414552,41.46820137,-90.57624579
57414555,41.46820137,-90.57624579
67928712,41.46376667,-90.5756
89600999,38.64847565,-90.57236481
67928655,41.46415,-90.57222833
53541123,43.70588223,-90.57172305
42779372,43.70373958,-90.57013383
32303962,41.46953036,-90.56968539
29727122,38.46078491,-90.56834473
53385149,38.71758557,-90.56807521
14143211,38.73201075,-90.56682662
28822516,38.4585745,-90.56560572
54786583,41.81967901,-90.56394081
15268605,43.63925442,-90.562948
14602690,38.4631222,-90.560209
29854807,38.528605,-90.55848667
90210487,34.54332,-90.556205
31874010,41.43707639,-90.55411346
89544677,38.54747452,-90.55390632
91177929,38.54765701,-90.55390167
89912817,38.54751863,-90.55387374
87331306,41.49987297,-90.55255467
14724301,39.82726985,-90.5512476
53460841,42.72437917,-90.54708249
55647315,38.55246667,-90.54650833
65753278,38.67082544,-90.54625433
30621348,38.67060816,-90.54622717
59575084,38.67067798,-90.54619557
55572566,38.671525,-90.54609667
100942322,38.54594822,-90.54512453
14108420,40.16220283,-90.54435
3874093,38.97409462,-90.54402131
57971328,38.55293274,-90.54368591
30620957,38.20360833,-90.542405
53918075,38.97892315,-90.54228595
91865561,39.02310424,-90.54144061
31031537,41.71555333,-90.538445
29482855,38.55165344,-90.53797974
7784989,38.98009506,-90.53562742
89361392,41.71668499,-90.53349103
56742402,37.970488,-90.532857
89032094,37.95572662,-90.53256111
89919317,37.95591272,-90.53239853
15362475,37.97345211,-90.53237843
32128164,41.71370366,-90.53216494
89356585,41.51094885,-90.53203109
89382944,37.97644008,-90.53176705
33349016,38.19752729,-90.53142038
29895896,42.74264526,-90.53066254
54877002,41.71303308,-90.52811623
95681550,38.97881333,-90.52758
55825897,38.52401981,-90.52284607
29923622,38.7345455,-90.51882583
87621544,38.5294114,-90.5163453
7402569,41.43682622,-90.5113982
7869751,37.8073805,-90.5068828
53657187,38.4251124,-90.50453902
14418349,43.36373904,-90.49888774
89310934,38.61383432,-90.49803356
55315164,38.61370111,-90.49734592
14557835,43.36231704,-90.49695731
6428791,43.36222222,-90.49638889
14557831,43.36222817,-90.49544908
87558805,38.61850964,-90.49471292
52828964,41.53903889,-90.49354444
89272092,38.69885848,-90.4931942
29017558,38.61452916,-90.49283856
33806010,38.61477672,-90.49156618
30623496,38.61353791,-90.49104979
14713083,41.61275864,-90.49039459
54214987,38.60474912,-90.48974464
52832246,41.401425,-90.486245
86293431,41.53575129,-90.48145364
58285972,38.71032167,-90.48053667
52893339,41.56814884,-90.47803042
54153570,41.56558725,-90.4773298
90749140,38.71649572,-90.47582115
54155106,41.56586365,-90.47561312
87364858,41.57021904,-90.47510562
88258583,41.56801738,-90.47388319
3902791,38.71972833,-90.47339667
53767271,38.65304535,-90.46887151
31321096,38.530995,-90.467055
32789024,38.41367833,-90.46610333
31510216,37.510105,-90.46551333
86777343,38.68618692,-90.46444379
100599797,41.54698667,-90.46264667
15265060,38.58670527,-90.46192476
52539086,38.48190697,-90.46032397
88946415,41.55027268,-90.45979232
52957439,41.56789056,-90.4566061
55693208,41.56416355,-90.44469701
86221298,41.5646191,-90.44466457
29057405,41.59591445,-90.44329866
30756039,41.59393284,-90.4431073
29057411,41.59598838,-90.44305382
30787215,38.56638333,-90.43572167
53034776,35.700035,-90.435522
59800848,38.55043,-90.43543833
3839011,38.55023183,-90.43535739
52990061,38.55047504,-90.43528955
88421622,38.55117322,-90.43490946
56358775,38.54924207,-90.43449841
89869207,38.55037303,-90.43356408
30285459,38.54918667,-90.43338
91452288,38.54818426,-90.4330807
53754887,42.24542704,-90.42938926
54155917,42.36030895,-90.42878448
91980974,42.36301593,-90.42842066
54051906,39.09910395,-90.42755638
26084686,38.55468876,-90.42726081
90267194,38.55918021,-90.42686817
7705536,38.55503721,-90.4268521
31508711,38.55511167,-90.42414667
3859358,38.555175,-90.423845
29510084,38.55559701,-90.42246577
30009997,38.55555359,-90.42241506
34256133,38.55569616,-90.42230945
31014305,39.0198766,-90.42164237
93795791,42.527433,-90.42162897
3769873,38.55094563,-90.41596636
29392117,38.54843701,-90.41360583
58343243,38.54863288,-90.41359649
89717515,41.59654236,-90.41355133
29336454,38.55083466,-90.4132309
86491486,41.481183,-90.411173
87318264,38.59907362,-90.41082244
52996203,41.48106597,-90.410747
91354582,42.4142488,-90.40791957
55408301,41.56027167,-90.40344167
86333285,41.56567303,-90.40204145
86595731,42.40830481,-90.40202474
94537706,38.749745,-90.40131333
88292251,38.74981714,-90.40127967
86343980,41.56230067,-90.40087921
86925074,38.38244103,-90.39853274
53015521,41.57914444,-90.39694167
87748080,38.38124847,-90.39676666
29544712,42.51811667,-90.39669167
86393626,38.4504084,-90.3922921
55797149,38.81416059,-90.3918762
88047737,42.45060534,-90.3914645
88786828,38.37363333,-90.39118833
92119930,38.80269402,-90.38601328
89030350,38.3789764,-90.3848299
57943232,38.37868357,-90.38480102
52729477,38.37866167,-90.38478833
55606711,38.37873022,-90.3847519
92954844,38.37108994,-90.38410187
18034502,38.6249899,-90.3801105
30364645,38.62693942,-90.37896834
28564296,38.62672424,-90.37892151
91635998,38.52613049,-90.37802493
43408034,38.80873752,-90.37741934
28960960,38.62359711,-90.37666328
55393618,38.97193667,-90.37058333
55448191,38.97193667,-90.37058333
14674459,41.58883686,-90.36427368
58291764,38.95112963,-90.36043919
29550682,38.96127,-90.35955
55653158,38.59698667,-90.35952
52400344,38.96116667,-90.35929167
30368868,38.82704163,-90.35799408
87011623,38.82788,-90.35683667
66415185,38.94907295,-90.35476491
58327255,38.94882,-90.35449167
58176174,38.94879083,-90.35449011
55347126,42.76998611,-90.3508
55231632,42.76963333,-90.35075333
56229485,38.57521586,-90.34928488
56175343,41.72426861,-90.34603678
55191721,42.40334648,-90.34156583
53427421,40.43107222,-90.34046816
54434615,38.52946185,-90.33893949
7940131,41.585153,-90.33885138
59998147,42.83500101,-90.33469955
53691563,40.31545511,-90.33162385
87758790,38.67948833,-90.33139667
108392047,41.61178333,-90.329675
88788242,38.28638,-90.32243333
31171951,38.47430833,-90.32226667
31172113,38.47430833,-90.32226667
31172094,38.4743205,-90.32221612
31171761,38.47434667,-90.32221167
31171842,38.47434667,-90.32221167
31172084,38.47215045,-90.32133145
31171811,38.47366047,-90.32131126
31171995,38.469795,-90.31736167
53605366,38.71501482,-90.31261014
53603737,38.71587125,-90.31233605
54894726,38.64647687,-90.31101136
89030375,38.3025137,-90.3087793
89030379,38.3025137,-90.3087793
92641270,38.303006,-90.307924
3738484,38.30362,-90.306595
86847168,38.63597956,-90.3037855
31440778,38.63785188,-90.30351067
52285361,38.63641435,-90.30277923
54013391,38.63807694,-90.30229781
52861455,38.63868044,-90.30133814
28760954,38.63868378,-90.30107883
86226443,38.63833833,-90.30026167
21847127,38.27391659,-90.30024273
86888700,40.41889647,-90.30006962
90191071,38.63628,-90.29734167
60015881,38.31416524,-90.29696596
89744495,38.45943832,-90.29329681
14480715,38.77272833,-90.29101667
30099018,38.7746527,-90.28911887
7159889,38.7750473,-90.28884888
14287897,38.63487368,-90.28169424
29385629,38.63451674,-90.28037705
30076479,38.642356,-90.275658
31370195,38.642356,-90.275658
30998743,38.6423492,-90.27508332
53412804,42.43055543,-90.27275651
87572503,42.33493366,-90.27094698
51363614,38.639695,-90.27060167
52948285,42.24589167,-90.27059722
27808301,38.63954196,-90.27052298
27808379,38.64015298,-90.26996295
51147130,38.63982,-90.269875
86556125,38.64081167,-90.26892833
89912022,38.64088796,-90.26889304
89512489,38.64108017,-90.26849937
87602429,38.6408442,-90.26846532
53484933,42.2427118,-90.2684597
54669451,42.2427118,-90.2684597
90159483,38.64092876,-90.26843607
18102536,38.63879406,-90.26837857
34273760,42.43168696,-90.26837526
54454484,43.0726,-90.26808833
54164426,42.82064932,-90.2679876
29924512,38.61335915,-90.25822429
52583153,36.94058333,-90.25351667
15348902,38.30477974,-90.25170785
28201,38.30450835,-90.25125861
15813792,38.92807298,-90.24415478
89541087,40.36232273,-90.24277143
90296813,38.92995833,-90.238695
87738155,43.1369984,-90.2359657
28530240,35.355737,-90.228879
53209199,43.75662874,-90.22550765
53860923,38.91854959,-90.22470164
54657494,38.9176798,-90.22437394
53940163,38.82244411,-90.22428397
53942513,38.82928333,-90.22393833
54659137,38.91287835,-90.22066393
89836727,38.41969299,-90.22020721
102620108,38.8286977,-90.21485739
94226243,42.27934113,-90.21472629
56937314,42.27928507,-90.21356442
92523298,41.92695236,-90.20781708
1755075,40.197195,-90.20284167
34330208,38.95328281,-90.20081473
32969833,38.95310562,-90.2001409
55290015,38.95512097,-90.19290232
104516341,38.15605397,-90.188575
87556743,41.93514252,-90.18164825
87556766,41.93514252,-90.18164825
30051423,42.148094,-90.1739712
33024988,42.1573335,-90.17342342
104798857,42.13355522,-90.16940475
2426785,42.147536,-90.16702
87935248,40.77032144,-90.16698536
29669683,42.14581933,-90.16682871
31351295,42.41141198,-90.16281696
29667987,42.41217629,-90.16257925
7320101,42.1387445,-90.16249717
31351263,42.41264676,-90.16244137
88931748,42.14021683,-90.15725708
89509874,42.14202659,-90.15655925
60145390,37.39622167,-90.156075
29548093,42.12820833,-90.15572217
55307033,42.118434,-90.15343763
53484451,37.56866167,-90.15143617
31505547,41.47976571,-90.15127051
53543498,41.48001222,-90.15056319
31020716,42.07032405,-90.14005742
29391846,41.49973464,-90.13638775
29828775,35.05732222,-90.13003611
29828801,35.05669722,-90.12971389
53096266,43.01274129,-90.12864937
55163109,43.03328931,-90.12746176
37668320,35.06694722,-90.12548889
63044930,35.06582217,-90.11866667
50539988,35.06536274,-90.11860406
30436538,43.01902562,-90.11779092
57394645,43.02654167,-90.117525
52547533,35.06211415,-90.11570346
95005448,43.00719736,-90.11437508
28111871,35.06167462,-90.1141923
24995300,43.00795279,-90.11279684
61413703,42.40395556,-90.110025
27037858,42.0546259,-90.1085625
29409804,42.29861586,-90.10758828
91751052,40.98408133,-90.10514494
88994503,43.01258723,-90.10373889
55163420,43.03865725,-90.10268133
87421157,43.03726964,-90.10176079
7312568,38.91157974,-90.09917669
29876452,40.971325,-90.09516117
10612240,37.624528,-90.0905
87891396,40.88125479,-90.08899562
52532632,38.38143328,-90.06822534
91568176,35.30925333,-90.06755833
90457937,38.65012167,-90.06552217
55610270,43.1793906,-90.0631448
29058596,35.3150968,-90.06269281
14519054,38.579461,-90.06159266
87346279,35.32108759,-90.06069163
14513136,38.57982896,-90.05986037
86656581,35.29647837,-90.05821818
87060403,42.44936744,-90.05760488
53313914,42.44940576,-90.05740438
29323210,42.44555333,-90.05641117
95552623,42.44775,-90.05536111
14767474,42.44601333,-90.0530555
8693267,35.35248106,-90.05278587
88646098,43.20568641,-90.05155994
31287946,42.44718044,-90.05122558
15674225,35.34140833,-90.05121667
53790430,42.44699167,-90.05121667
16630027,42.44674167,-90.05107381
93422531,42.44487,-90.050925
54733608,35.34122461,-90.05054874
55979355,35.34118333,-90.0504695
53959365,42.44577193,-90.05040509
51736345,35.33653333,-90.05032217
91386,35.341931,-90.048943
50944959,35.35222197,-90.048929
14273036,40.57750171,-90.04715419
28896372,40.55295252,-90.04646558
31757299,40.57157359,-90.04503831
55222847,43.14997083,-90.04488472
88676081,43.1447945,-90.03984717
29683613,35.36241167,-90.03331117
58287520,35.36241167,-90.03331117
85707286,38.56430397,-90.03066697
13928173,35.3632025,-90.01858223
3533035,35.35974612,-90.01737911
95290003,32.28105366,-90.01615453
95288171,32.28359304,-90.01606363
88731761,38.51939745,-90.01597113
90770676,38.65569335,-90.01478979
2011946,35.3613,-90.014562
2009716,35.36103829,-90.01445501
3533032,35.36115192,-90.01437614
7399348,38.88671718,-90.0121872
62171832,38.806206,-90.00757197
53075506,38.81547289,-90.00250015
58389908,38.794225,-90.00174722
53257679,38.67468333,-90.00114833
28629315,38.67497689,-89.99930623
28947231,38.67465436,-89.99930103
818256,40.366113,-89.997353
87735486,40.36667013,-89.99611155
33297741,38.40044111,-89.99596201
33297763,38.40038137,-89.99593579
35385934,38.80184787,-89.99136072
27657607,35.14655524,-89.99088024
27668817,35.1356444,-89.9908191
53893358,38.93549263,-89.99067329
103727302,38.93548011,-89.99067329
50660787,35.14685926,-89.99019062
52687354,43.4452633,-89.99012679
50104334,35.146825,-89.99008
1709310,35.147126,-89.989915
91279766,35.14538617,-89.98974667
29169039,35.14565,-89.98968667
27526764,35.1468,-89.98951667
84130991,35.14536667,-89.989455
52669732,35.14981333,-89.98888887
85854741,35.14758651,-89.98862037
29313883,42.02636634,-89.98840607
32708721,35.14466795,-89.98621639
65709835,35.14466675,-89.98537398
7516551,35.14603981,-89.98511614
86048646,35.1478228,-89.98509405
63588080,35.14547002,-89.98508646
52087531,35.147783,-89.985019
85155565,35.14554454,-89.98499473
55023195,42.244175,-89.98497833
62794415,35.1455541,-89.98491017
51817236,35.14845659,-89.98490431
22135935,35.1441612,-89.98479531
66227146,35.146087,-89.984569
27688981,35.14811667,-89.98452833
85996629,35.146185,-89.984384
32763320,35.148175,-89.98433667
31424606,35.14604698,-89.98412552
51223242,35.14604672,-89.98407472
1477467,35.15035,-89.984032
7369715,43.360494,-89.983271
88764604,42.24313667,-89.98304667
87913360,38.81863785,-89.98116302
56441710,38.818873,-89.98059
32549215,38.81888185,-89.98051928
29821224,38.81860453,-89.98023581
91488718,42.77473545,-89.97840636
55738203,38.81583,-89.977845
54487933,39.21204667,-89.97611167
16681024,36.89625048,-89.9759919
88048694,38.74697169,-89.97457666
54337946,38.5347786,-89.9723165
15941865,38.53521629,-89.97138634
26642428,38.8105722,-89.9709925
66362530,38.81341667,-89.970895
54125448,42.76829772,-89.96998958
56963191,42.77413833,-89.96786333
92414104,42.77055411,-89.96606511
90081763,42.769004,-89.965749
15991313,38.79600833,-89.96544667
30881304,37.44881167,-89.96426796
105843032,41.85445,-89.96254722
57569653,38.791293,-89.959192
15453639,38.76211167,-89.94732
65410886,43.33954663,-89.94686363
56967574,42.75605278,-89.94499167
88460819,38.30919937,-89.94290326
7305711,40.39926667,-89.941955
20510036,43.34639258,-89.93309795
55873926,43.34830538,-89.93140944
65330326,43.34883457,-89.93042682
53601387,38.67511333,-89.92608667
841837,40.377962,-89.924284
14595260,40.37788,-89.92382833
56034823,38.77106297,-89.917625
52297375,38.60088707,-89.91688471
55072131,35.10992431,-89.91516111
30610447,38.79409094,-89.90784232
90157574,41.31312356,-89.89986485
87731142,41.73897222,-89.88719722
52386811,38.47781994,-89.88706349
56511257,38.47442804,-89.88568392
33911676,40.39063667,-89.87818833
29067690,43.69485671,-89.87789302
54727647,38.78243113,-89.87442484
86628636,43.44134918,-89.87382981
30186279,38.78282167,-89.86878833
89659155,42.19268271,-89.86676264
87795510,42.70866167,-89.865455
53657221,42.74901783,-89.85766557
86497706,40.73557281,-89.85612488
28410385,42.16101608,-89.85500506
61397871,40.15354565,-89.85128544
55027455,43.3713,-89.84828889
104926398,43.0256389,-89.8442746
15985520,42.42403311,-89.84365433
53645730,43.0285805,-89.84207167
7108938,39.978825,-89.84020333
89191827,43.13503606,-89.83992057
91157705,39.97925186,-89.83966827
90303962,39.97959833,-89.83939335
29407292,42.417777,-89.83890994
51927906,35.64393667,-89.83696667
27843794,35.64284528,-89.83138164
31939065,42.41536342,-89.82907431
14262823,35.11870283,-89.82883333
53762218,43.0266945,-89.82293667
61913363,43.13772644,-89.81958769
29357152,42.59134667,-89.81637
54472448,40.823045,-89.81210333
96564268,43.02218617,-89.81096667
54981132,43.022675,-89.81018
96764907,43.0239,-89.80995333
52142385,43.10606234,-89.80934562
57274783,43.10548878,-89.80717834
55658703,40.821342,-89.8070097
87626142,40.82134567,-89.8070097
14059586,43.10629387,-89.80638744
7401773,43.10727194,-89.80563641
29607323,43.103925,-89.80477833
85863454,43.10445163,-89.80452376
99022378,43.10782217,-89.80239667
89114271,43.10509167,-89.80123
34102283,43.39377344,-89.7954865
31180018,42.49204728,-89.79351189
15017002,42.49205063,-89.79326243
56527176,40.81956632,-89.78898944
86429746,43.4515686,-89.78897858
101952204,42.25430246,-89.78037061
